213,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
214,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
216,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
219,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
223,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
226,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
232,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
233,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
266,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
279,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
283,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
293,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
298,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
314,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
322,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
323,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
334,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
372,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
373,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
381,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
391,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
401,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
412,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
432,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
462,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
480,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
490,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
522,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
528,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
529,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
541,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
544,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
560,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
567,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
580,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
599,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
600,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
604,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
606,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
608,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
609,0,[ 1  3  5  7  8 10 12 15 16 18 20 22 24 26 28 30 32 34 36]
19,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
32,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
44,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
58,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
64,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
68,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
91,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
100,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
116,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
117,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
150,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
151,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
217,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
226,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
270,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
289,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
294,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
302,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
307,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
308,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
321,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
330,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
368,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
448,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
456,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
470,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
477,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
480,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
544,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
552,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
588,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
590,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
599,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
608,1,[ 0  2  4  7  8 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
28,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
32,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
44,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
57,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
82,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
102,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
109,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
117,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
160,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
166,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
181,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
217,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
219,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
220,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
270,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
294,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
305,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
308,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
313,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
314,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
385,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
386,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
414,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
469,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
470,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
474,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
492,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
501,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
590,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
592,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
597,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
602,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
604,2,[ 0  2  4  6  9 10 12 14 16 18 20 22 24 26 29 30 32 34 37]
4,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
15,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
16,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
19,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
28,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
39,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
41,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
47,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
54,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
75,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
76,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
81,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
82,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
94,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
104,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
109,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
116,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
121,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
129,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
141,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
156,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
181,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
192,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
199,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
217,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
219,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
220,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
223,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
230,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
233,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
268,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
284,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
288,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
294,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
314,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
330,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
334,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
346,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
347,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
369,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
370,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
379,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
381,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
386,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
391,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
402,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
404,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
412,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
426,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
433,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
470,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
483,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
486,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
489,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
498,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
507,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
517,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
525,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
541,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
570,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
588,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
590,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
606,3,[ 0  2  4  6  8 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
6,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
28,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
29,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
41,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
54,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
60,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
64,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
68,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
133,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
140,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
174,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
197,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
217,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
222,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
237,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
262,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
279,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
287,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
294,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
298,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
308,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
326,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
329,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
337,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
356,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
362,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
385,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
386,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
411,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
432,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
455,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
462,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
470,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
480,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
497,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
501,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
524,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
567,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
569,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
596,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
599,4,[ 0  2  4  6  9 10 12 14 16 18 20 23 24 26 29 30 32 34 36]
1,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
18,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
19,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
34,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
57,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
103,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
132,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
283,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
286,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
297,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
307,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
361,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
368,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
372,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
387,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
391,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
428,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
438,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
450,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
469,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
489,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
571,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
594,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
597,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
599,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
608,5,[ 0  2  4  7  8 10 12 14 16 19 20 22 24 26 29 30 32 34 37]
249,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
260,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
274,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
356,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
448,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
454,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
474,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
500,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
567,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
599,6,[ 1  2  4  7  9 10 12 14 16 18 20 22 25 26 28 30 32 34 36]
8,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
28,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
34,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
43,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
54,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
59,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
63,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
68,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
81,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
104,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
105,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
110,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
112,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
115,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
124,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
131,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
133,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
141,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
159,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
167,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
173,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
181,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
182,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
187,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
191,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
192,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
196,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
198,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
217,7,[ 0  2  4  6  8 10 13 14 16 18 20 22 24 26 28 31 32 34 37]
